70,3.976,1386599125,user_group-5,0.548017,,{'View_profile': 0.5464138984680176}
71,4.039,1386599125,user_group-6,0.582282,,{'Home': 0.5794689655303955}
72,4.061,1386599125,user_group-2,1.391761,,{'Chirp': 0.9828269481658936}
73,4.072,1386599125,user_group-2,1.387630,,{'Chirp': 1.0064928531646729}
74,4.100,1386599125,user_group-2,1.336808,,{'Chirp': 0.9819731712341309}
75,4.248,1386599125,user_group-1,2.102895,,{'Register_new_user': 0.7762598991394043}
76,4.257,1386599125,user_group-6,0.583532,,{'Home': 0.5819981098175049}
77,4.284,1386599125,user_group-5,0.451939,,{'View_profile': 0.44983506202697754}
78,4.326,1386599125,user_group-6,0.581772,,{'Home': 0.5801970958709717}
79,4.348,1386599125,user_group-2,1.516653,,{'Chirp': 1.0422098636627197}
80,4.413,1386599125,user_group-6,0.507237,,{'Home': 0.505652904510498}
81,4.415,1386599125,user_group-2,1.484329,,{'Chirp': 1.067713975906372}
82,4.512,1386599125,user_group-5,0.536126,,{'View_profile': 0.5348339080810547}
83,4.560,1386599125,user_group-2,1.510175,,{'Chirp': 1.0131709575653076}
84,4.656,1386599125,user_group-3,1.263530,,{'Follow': 1.2623770236968994}
85,4.664,1386599125,user_group-6,0.631259,,{'Home': 0.6295700073242188}
86,4.718,1386599126,user_group-6,0.678892,,{'Home': 0.6735668182373047}
87,4.857,1386599126,user_group-2,1.648200,,{'Chirp': 1.068269968032837}
88,4.906,1386599126,user_group-5,0.622264,,{'View_profile': 0.6212019920349121}
89,4.907,1386599126,user_group-4,1.175397,,{'Unfollow': 1.1742620468139648}
90,4.924,1386599126,user_group-3,1.788069,,{'Follow': 1.7867279052734375}
91,5.008,1386599126,user_group-6,0.750734,,{'Home': 0.7492070198059082}
92,5.065,1386599126,user_group-6,0.738915,,{'Home': 0.7366199493408203}
93,5.120,1386599126,user_group-2,1.728769,,{'Chirp': 1.1732540130615234}
94,5.136,1386599126,user_group-2,1.827023,,{'Chirp': 1.208812952041626}
95,5.143,1386599126,user_group-2,1.787937,,{'Chirp': 1.1734569072723389}
96,5.176,1386599126,user_group-6,0.763498,,{'Home': 0.7617228031158447}
97,5.192,1386599126,user_group-5,0.679766,,{'View_profile': 0.6780951023101807}
98,5.405,1386599126,user_group-6,0.686552,,{'Home': 0.6836750507354736}
99,5.412,1386599126,user_group-2,1.679422,,{'Chirp': 1.256087064743042}
100,5.420,1386599126,user_group-2,1.646686,,{'Chirp': 1.2171499729156494}
101,5.428,1386599126,user_group-6,0.764209,,{'Home': 0.7613608837127686}
102,5.471,1386599126,user_group-5,0.564789,,{'View_profile': 0.5633511543273926}
103,5.771,1386599127,user_group-6,0.705310,,{'Home': 0.7025389671325684}
104,5.777,1386599127,user_group-6,0.769411,,{'Home': 0.7678859233856201}
105,5.782,1386599127,user_group-6,0.745371,,{'Home': 0.7438359260559082}
106,5.836,1386599127,user_group-5,0.643305,,{'View_profile': 0.6419520378112793}
107,5.905,1386599127,user_group-2,2.004672,,{'Chirp': 1.4076969623565674}
108,5.917,1386599127,user_group-2,1.886776,,{'Chirp': 1.3200690746307373}
109,5.966,1386599127,user_group-6,0.789357,,{'Home': 0.7875430583953857}
110,6.051,1386599127,user_group-2,1.989952,,{'Chirp': 1.3384089469909668}
111,6.098,1386599127,user_group-2,1.997279,,{'Chirp': 1.334031105041504}
112,6.131,1386599127,user_group-2,2.058247,,{'Chirp': 1.3602478504180908}
113,6.224,1386599127,user_group-6,0.819267,,{'Home': 0.8176929950714111}
114,6.269,1386599127,user_group-3,1.612629,,{'Follow': 1.6115961074829102}
115,6.284,1386599127,user_group-5,0.812198,,{'View_profile': 0.810643196105957}
116,6.286,1386599127,user_group-6,0.856987,,{'Home': 0.8543860912322998}
117,6.445,1386599127,user_group-4,1.538441,,{'Unfollow': 1.537086009979248}
118,6.480,1386599127,user_group-2,2.115987,,{'Chirp': 1.4291338920593262}
119,6.504,1386599127,user_group-2,2.156620,,{'Chirp': 1.4462790489196777}
120,6.520,1386599127,user_group-2,2.105578,,{'Chirp': 1.4316809177398682}
121,6.618,1386599127,user_group-3,1.693644,,{'Follow': 1.6923799514770508}
122,6.722,1386599128,user_group-5,0.885917,,{'View_profile': 0.8848669528961182}
123,6.726,1386599128,user_group-6,0.949090,,{'Home': 0.9464459419250488}
124,6.757,1386599128,user_group-6,0.986318,,{'Home': 0.9847419261932373}
125,6.801,1386599128,user_group-6,1.018338,,{'Home': 1.0159690380096436}
126,6.839,1386599128,user_group-2,2.278695,,{'Chirp': 1.599052906036377}
127,6.875,1386599128,user_group-5,0.894707,,{'View_profile': 0.8937180042266846}
128,6.963,1386599128,user_group-6,0.997029,,{'Home': 0.9954440593719482}
129,7.073,1386599128,user_group-6,1.032114,,{'Home': 1.0304651260375977}
130,7.147,1386599128,user_group-5,0.862735,,{'View_profile': 0.8611209392547607}
131,7.205,1386599128,user_group-6,0.981387,,{'Home': 0.9790041446685791}
132,7.210,1386599128,user_group-2,2.353347,,{'Chirp': 1.7306101322174072}
133,7.248,1386599128,user_group-6,0.962461,,{'Home': 0.960468053817749}
134,7.286,1386599128,user_group-2,2.314923,,{'Chirp': 1.7397551536560059}
135,7.323,1386599128,user_group-2,2.484836,,{'Chirp': 1.835710048675537}
136,7.462,1386599128,user_group-2,2.342337,,{'Chirp': 1.7227129936218262}
137,7.487,1386599128,user_group-2,2.351186,,{'Chirp': 1.669830083847046}
138,7.504,1386599128,user_group-2,2.360684,,{'Chirp': 1.6793510913848877}
139,7.530,1386599128,user_group-5,0.808137,,{'View_profile': 0.8070549964904785}
140,7.583,1386599128,user_group-2,2.387653,,{'Chirp': 1.6707260608673096}
141,7.601,1386599128,user_group-6,0.874232,,{'Home': 0.8717360496520996}
142,7.660,1386599128,user_group-6,0.902999,,{'Home': 0.9005348682403564}
143,7.692,1386599129,user_group-5,0.815885,,{'View_profile': 0.8146581649780273}
144,7.719,1386599129,user_group-6,0.918060,,{'Home': 0.9164800643920898}
145,7.817,1386599129,user_group-2,2.513283,,{'Chirp': 1.7554471492767334}
146,7.839,1386599129,user_group-6,0.876004,,{'Home': 0.8740410804748535}
147,7.963,1386599129,user_group-2,2.542183,,{'Chirp': 1.7873718738555908}
148,8.032,1386599129,user_group-2,2.619842,,{'Chirp': 1.828942060470581}
149,8.064,1386599129,user_group-5,0.917397,,{'View_profile': 0.9153060913085938}
150,8.134,1386599129,user_group-6,1.060944,,{'Home': 1.0594050884246826}
151,8.162,1386599129,user_group-6,1.117781,,{'Home': 1.1160058975219727}
152,8.233,1386599129,user_group-6,1.027083,,{'Home': 1.0255441665649414}
153,8.313,1386599129,user_group-1,4.064722,,{'Register_new_user': 1.521467924118042}
154,8.364,1386599129,user_group-3,2.094416,,{'Follow': 2.0933949947357178}
155,8.385,1386599129,user_group-3,2.318042,,{'Follow': 2.3165218830108643}
156,8.437,1386599129,user_group-6,1.189173,,{'Home': 1.1873161792755127}
157,8.493,1386599129,user_group-2,2.903005,,{'Chirp': 2.0159900188446045}
158,8.551,1386599129,user_group-4,2.106048,,{'Unfollow': 2.1044108867645264}
159,8.690,1386599130,user_group-5,1.160062,,{'View_profile': 1.1590211391448975}
160,8.732,1386599130,user_group-2,2.814829,,{'Chirp': 1.8955388069152832}
161,8.820,1386599130,user_group-5,1.128782,,{'View_profile': 1.1276960372924805}
162,8.888,1386599130,user_group-6,1.287325,,{'Home': 1.2844600677490234}
163,8.893,1386599130,user_group-6,1.232356,,{'Home': 1.2293660640716553}
164,8.970,1386599130,user_group-6,1.250947,,{'Home': 1.2482640743255615}
165,9.007,1386599130,user_group-2,2.954133,,{'Chirp': 2.0307581424713135}
166,9.071,1386599130,user_group-2,3.166070,,{'Chirp': 2.14500093460083}
167,9.160,1386599130,user_group-2,3.039899,,{'Chirp': 2.0842859745025635}
168,9.171,1386599130,user_group-2,3.073083,,{'Chirp': 2.1016998291015625}
169,9.206,1386599130,user_group-6,1.366376,,{'Home': 1.3635189533233643}
170,9.256,1386599130,user_group-2,3.124871,,{'Chirp': 2.164980173110962}
171,9.281,1386599130,user_group-5,1.216303,,{'View_profile': 1.2146689891815186}
172,9.313,1386599130,user_group-3,2.695387,,{'Follow': 2.6943581104278564}
173,9.474,1386599130,user_group-6,1.426665,,{'Home': 1.4238078594207764}
174,9.630,1386599130,user_group-6,1.467841,,{'Home': 1.4662771224975586}
175,9.791,1386599131,user_group-6,1.558500,,{'Home': 1.556941032409668}
176,9.802,1386599131,user_group-6,1.667779,,{'Home': 1.6661078929901123}
177,9.808,1386599131,user_group-2,3.389989,,{'Chirp': 2.4885659217834473}
178,9.866,1386599131,user_group-1,4.853714,,{'Register_new_user': 1.755944013595581}
179,9.869,1386599131,user_group-2,3.364524,,{'Chirp': 2.490607976913452}
180,9.915,1386599131,user_group-6,1.477113,,{'Home': 1.4742190837860107}
181,9.924,1386599131,user_group-2,3.443238,,{'Chirp': 2.536991834640503}
182,10.009,1386599131,user_group-2,3.488710,,{'Chirp': 2.6085948944091797}
183,10.061,1386599131,user_group-2,3.283145,,{'Chirp': 2.482273817062378}
184,10.106,1386599131,user_group-5,1.415658,,{'View_profile': 1.4144291877746582}
185,10.149,1386599131,user_group-5,1.328681,,{'View_profile': 1.3276331424713135}
186,10.167,1386599131,user_group-2,3.327715,,{'Chirp': 2.473228931427002}
187,10.216,1386599131,user_group-2,3.334660,,{'Chirp': 2.481235980987549}
188,10.390,1386599131,user_group-6,1.501242,,{'Home': 1.4996910095214844}
189,10.402,1386599131,user_group-6,1.509045,,{'Home': 1.5073320865631104}
190,10.422,1386599131,user_group-5,1.371861,,{'View_profile': 1.3709759712219238}
191,10.500,1386599131,user_group-6,1.529737,,{'Home': 1.527250051498413}
192,10.558,1386599131,user_group-6,1.505171,,{'Home': 1.50360107421875}
193,10.713,1386599132,user_group-5,1.432004,,{'View_profile': 1.4298889636993408}
194,10.722,1386599132,user_group-6,1.515603,,{'Home': 1.513038158416748}
195,10.753,1386599132,user_group-2,3.594108,,{'Chirp': 2.6492061614990234}
196,10.838,1386599132,user_group-2,3.627879,,{'Chirp': 2.598378896713257}
197,10.863,1386599132,user_group-6,1.388984,,{'Home': 1.3874151706695557}
198,11.109,1386599132,user_group-3,2.745286,,{'Follow': 2.7439308166503906}
199,11.190,1386599132,user_group-6,1.560124,,{'Home': 1.557054042816162}
200,11.213,1386599132,user_group-6,1.421923,,{'Home': 1.419119119644165}
201,11.257,1386599132,user_group-6,1.455151,,{'Home': 1.4526069164276123}
202,11.300,1386599132,user_group-2,4.013543,,{'Chirp': 2.8652760982513428}
203,11.397,1386599132,user_group-6,1.482130,,{'Home': 1.4800879955291748}
204,11.433,1386599132,user_group-2,4.109107,,{'Chirp': 2.928136110305786}
205,11.446,1386599132,user_group-3,3.060384,,{'Follow': 3.059208869934082}
206,11.491,1386599132,user_group-2,4.029256,,{'Chirp': 2.900650978088379}
207,11.559,1386599132,user_group-4,3.007584,,{'Unfollow': 3.006215810775757}
208,11.593,1386599132,user_group-2,4.117745,,{'Chirp': 2.9524550437927246}
209,11.610,1386599132,user_group-2,4.122836,,{'Chirp': 2.978289842605591}
210,11.613,1386599132,user_group-2,4.109447,,{'Chirp': 2.9630441665649414}
211,11.726,1386599133,user_group-6,1.670133,,{'Home': 1.6682910919189453}
212,11.736,1386599133,user_group-2,4.152358,,{'Chirp': 3.015460968017578}
213,11.758,1386599133,user_group-5,1.652086,,{'View_profile': 1.6509671211242676}
214,11.775,1386599133,user_group-5,1.625372,,{'View_profile': 1.623894214630127}
215,11.919,1386599133,user_group-5,1.496938,,{'View_profile': 1.495378017425537}
216,11.954,1386599133,user_group-3,3.020645,,{'Follow': 3.019352912902832}
217,11.984,1386599133,user_group-2,4.173588,,{'Chirp': 2.904726028442383}
218,12.002,1386599133,user_group-2,4.185024,,{'Chirp': 2.8993349075317383}
219,12.015,1386599133,user_group-6,1.613211,,{'Home': 1.610368013381958}
220,12.098,1386599133,user_group-6,1.707907,,{'Home': 1.7061359882354736}
221,12.196,1386599133,user_group-6,1.695853,,{'Home': 1.6942880153656006}
222,12.201,1386599133,user_group-6,1.643047,,{'Home': 1.6411340236663818}
223,12.254,1386599133,user_group-2,4.291494,,{'Chirp': 3.040868043899536}
224,12.304,1386599133,user_group-2,4.271649,,{'Chirp': 3.0557260513305664}
225,12.310,1386599133,user_group-5,1.596716,,{'View_profile': 1.595384120941162}
226,12.468,1386599133,user_group-6,1.746150,,{'Home': 1.7431409358978271}
227,12.602,1386599133,user_group-2,4.224279,,{'Chirp': 2.9317238330841064}
228,12.600,1386599133,user_group-6,1.736641,,{'Home': 1.7339789867401123}
229,12.760,1386599134,user_group-3,3.446951,,{'Follow': 3.4459590911865234}
230,12.835,1386599134,user_group-6,1.774893,,{'Home': 1.7730119228363037}
231,12.895,1386599134,user_group-6,1.705065,,{'Home': 1.7035448551177979}
232,12.900,1386599134,user_group-6,1.686804,,{'Home': 1.6852331161499023}
233,12.976,1386599134,user_group-6,1.718808,,{'Home': 1.7165110111236572}
234,12.994,1386599134,user_group-2,4.501244,,{'Chirp': 3.056257963180542}
235,13.038,1386599134,user_group-6,1.640919,,{'Home': 1.639394998550415}
236,13.120,1386599134,user_group-2,4.539432,,{'Chirp': 3.122450113296509}
237,13.351,1386599134,user_group-5,1.592458,,{'View_profile': 1.5904178619384766}
238,13.376,1386599134,user_group-6,1.649519,,{'Home': 1.6479949951171875}
239,13.398,1386599134,user_group-5,1.623514,,{'View_profile': 1.622201919555664}
240,13.424,1386599134,user_group-2,4.692210,,{'Chirp': 3.269486904144287}
241,13.494,1386599134,user_group-2,4.487183,,{'Chirp': 3.1308071613311768}
242,13.526,1386599134,user_group-5,1.606882,,{'View_profile': 1.6058850288391113}
243,13.663,1386599134,user_group-2,4.885097,,{'Chirp': 3.4308321475982666}
244,13.677,1386599134,user_group-2,4.556361,,{'Chirp': 3.1439459323883057}
245,13.700,1386599135,user_group-6,1.684727,,{'Home': 1.6817090511322021}
246,13.723,1386599135,user_group-2,4.562779,,{'Chirp': 3.147946834564209}
247,13.760,1386599135,user_group-6,1.695832,,{'Home': 1.6936249732971191}
248,13.798,1386599135,user_group-6,1.699918,,{'Home': 1.6937270164489746}
249,13.804,1386599135,user_group-2,4.733139,,{'Chirp': 3.1946170330047607}
250,13.848,1386599135,user_group-2,4.677301,,{'Chirp': 3.22633695602417}
251,13.926,1386599135,user_group-5,1.665624,,{'View_profile': 1.6647059917449951}
252,13.958,1386599135,user_group-2,4.702145,,{'Chirp': 3.261117935180664}
253,13.982,1386599135,user_group-6,1.786337,,{'Home': 1.7848281860351562}
254,14.009,1386599135,user_group-6,1.807438,,{'Home': 1.8059570789337158}
255,14.074,1386599135,user_group-5,1.763848,,{'View_profile': 1.76283597946167}
256,14.126,1386599135,user_group-2,4.553165,,{'Chirp': 3.310290813446045}
257,14.219,1386599135,user_group-6,1.750564,,{'Home': 1.7476258277893066}
258,14.353,1386599135,user_group-6,1.752606,,{'Home': 1.7498629093170166}
259,14.400,1386599135,user_group-2,4.591810,,{'Chirp': 3.128103017807007}
260,14.460,1386599135,user_group-3,3.350816,,{'Follow': 3.349660873413086}
261,14.499,1386599135,user_group-2,4.629752,,{'Chirp': 3.1599230766296387}
262,14.574,1386599135,user_group-2,4.649783,,{'Chirp': 3.206284999847412}
263,14.586,1386599135,user_group-6,1.751035,,{'Home': 1.749507188796997}
264,14.659,1386599135,user_group-6,1.763395,,{'Home': 1.7618541717529297}
265,14.760,1386599136,user_group-6,1.860009,,{'Home': 1.8579680919647217}
266,14.798,1386599136,user_group-6,1.822236,,{'Home': 1.8207061290740967}
267,14.849,1386599136,user_group-2,4.842375,,{'Chirp': 3.3124561309814453}
268,14.851,1386599136,user_group-6,1.812915,,{'Home': 1.8111190795898438}
269,14.910,1386599136,user_group-6,1.841567,,{'Home': 1.8396449089050293}
270,15.006,1386599136,user_group-2,4.996448,,{'Chirp': 3.4310379028320312}
271,15.058,1386599136,user_group-4,3.498402,,{'Unfollow': 3.4974639415740967}
272,15.173,1386599136,user_group-2,5.111033,,{'Chirp': 3.4854300022125244}
273,15.218,1386599136,user_group-2,5.133139,,{'Chirp': 3.5246238708496094}
274,15.246,1386599136,user_group-5,1.894828,,{'View_profile': 1.893653154373169}
275,15.315,1386599136,user_group-5,1.916658,,{'View_profile': 1.9156548976898193}
276,15.319,1386599136,user_group-6,1.942618,,{'Home': 1.9410958290100098}
277,15.357,1386599136,user_group-3,3.911094,,{'Follow': 3.9101390838623047}
278,15.405,1386599136,user_group-2,5.188647,,{'Chirp': 3.5773119926452637}
279,15.427,1386599136,user_group-2,5.259738,,{'Chirp': 3.6120119094848633}
280,15.461,1386599136,user_group-2,5.134498,,{'Chirp': 3.597996950149536}
281,15.502,1386599136,user_group-5,1.975654,,{'View_profile': 1.9737880229949951}
282,15.680,1386599137,user_group-3,3.726259,,{'Follow': 3.7252869606018066}
283,15.793,1386599137,user_group-6,2.092895,,{'Home': 2.0905261039733887}
284,15.876,1386599137,user_group-6,2.078699,,{'Home': 2.0771899223327637}
285,15.881,1386599137,user_group-6,2.121396,,{'Home': 2.118695020675659}
286,15.974,1386599137,user_group-5,2.047789,,{'View_profile': 2.046761989593506}
287,16.039,1386599137,user_group-2,5.285958,,{'Chirp': 3.681302070617676}
288,16.093,1386599137,user_group-2,5.329851,,{'Chirp': 3.7239999771118164}
289,16.125,1386599137,user_group-5,2.051058,,{'View_profile': 2.049942970275879}
290,16.159,1386599137,user_group-6,2.176183,,{'Home': 2.174675941467285}
291,16.164,1386599137,user_group-6,2.155679,,{'Home': 2.1541178226470947}
292,16.299,1386599137,user_group-3,3.996374,,{'Follow': 3.995245933532715}
293,16.326,1386599137,user_group-6,2.252734,,{'Home': 2.249601125717163}
294,16.372,1386599137,user_group-2,5.533804,,{'Chirp': 3.87903094291687}
295,16.504,1386599137,user_group-1,8.191656,,{'Register_new_user': 2.9784741401672363}
296,16.535,1386599137,user_group-6,2.315937,,{'Home': 2.314368963241577}
297,16.682,1386599138,user_group-6,2.328881,,{'Home': 2.3273608684539795}
298,16.704,1386599138,user_group-2,5.403783,,{'Chirp': 3.768918037414551}
299,16.750,1386599138,user_group-2,5.432017,,{'Chirp': 3.7656760215759277}
300,16.812,1386599138,user_group-6,2.226317,,{'Home': 2.2248010635375977}
301,16.845,1386599138,user_group-6,2.185454,,{'Home': 2.1827099323272705}
302,16.872,1386599138,user_group-2,5.438764,,{'Chirp': 3.8268158435821533}
303,16.971,1386599138,user_group-3,4.210188,,{'Follow': 4.209174156188965}
304,17.004,1386599138,user_group-6,2.243737,,{'Home': 2.242224931716919}
305,17.057,1386599138,user_group-6,2.258255,,{'Home': 2.2555899620056152}
306,17.103,1386599138,user_group-2,5.611986,,{'Chirp': 3.9542670249938965}
307,17.159,1386599138,user_group-6,2.308069,,{'Home': 2.306365966796875}
308,17.192,1386599138,user_group-6,2.281250,,{'Home': 2.279736042022705}
309,17.196,1386599138,user_group-2,5.603106,,{'Chirp': 3.969666004180908}
310,17.216,1386599138,user_group-5,2.107433,,{'View_profile': 2.1065311431884766}
311,17.301,1386599138,user_group-6,2.222852,,{'Home': 2.2212600708007812}
312,17.346,1386599138,user_group-2,5.736349,,{'Chirp': 4.050896883010864}
313,17.383,1386599138,user_group-2,5.683406,,{'Chirp': 4.056372880935669}
314,17.401,1386599138,user_group-2,5.787456,,{'Chirp': 4.092726945877075}
315,17.408,1386599138,user_group-5,2.162322,,{'View_profile': 2.1607630252838135}
316,17.439,1386599138,user_group-2,5.702685,,{'Chirp': 4.082762002944946}
317,17.452,1386599138,user_group-5,2.136447,,{'View_profile': 2.1353700160980225}
318,17.573,1386599138,user_group-6,2.253959,,{'Home': 2.251059055328369}
319,17.603,1386599138,user_group-2,5.734003,,{'Chirp': 4.113815069198608}
320,17.663,1386599138,user_group-5,2.161142,,{'View_profile': 2.160125970840454}
321,17.691,1386599139,user_group-2,5.707112,,{'Chirp': 4.107118844985962}
322,17.786,1386599139,user_group-2,5.783656,,{'Chirp': 4.179351091384888}
323,17.878,1386599139,user_group-6,2.084800,,{'Home': 2.0832369327545166}
324,17.920,1386599139,user_group-2,5.665406,,{'Chirp': 4.04115891456604}
325,17.994,1386599139,user_group-2,5.737927,,{'Chirp': 4.088330030441284}
326,17.996,1386599139,user_group-6,2.114904,,{'Home': 2.113347053527832}
327,18.021,1386599139,user_group-6,2.144520,,{'Home': 2.142948865890503}
328,18.069,1386599139,user_group-5,2.095168,,{'View_profile': 2.093330144882202}
329,18.090,1386599139,user_group-2,5.785947,,{'Chirp': 4.078491926193237}
330,18.199,1386599139,user_group-6,2.117662,,{'Home': 2.116096019744873}
331,18.211,1386599139,user_group-5,2.086304,,{'View_profile': 2.085216999053955}
332,18.273,1386599139,user_group-2,5.877714,,{'Chirp': 4.170809984207153}
333,18.390,1386599139,user_group-6,2.225625,,{'Home': 2.224097967147827}
334,18.406,1386599139,user_group-6,2.247082,,{'Home': 2.2450380325317383}
335,18.425,1386599139,user_group-6,2.098563,,{'Home': 2.0959150791168213}
336,18.474,1386599139,user_group-2,5.946389,,{'Chirp': 4.285920858383179}
337,18.524,1386599139,user_group-2,5.921651,,{'Chirp': 4.269383907318115}
338,18.655,1386599139,user_group-6,2.119710,,{'Home': 2.118086099624634}
339,18.750,1386599140,user_group-1,8.884020,,{'Register_new_user': 3.1227118968963623}
340,18.833,1386599140,user_group-6,2.151313,,{'Home': 2.1497550010681152}
341,18.882,1386599140,user_group-2,5.887699,,{'Chirp': 4.182920932769775}
342,18.961,1386599140,user_group-6,2.149111,,{'Home': 2.1475729942321777}
343,18.979,1386599140,user_group-6,2.134164,,{'Home': 2.132620096206665}
344,19.063,1386599140,user_group-3,4.603174,,{'Follow': 4.602128982543945}
345,19.072,1386599140,user_group-2,5.951426,,{'Chirp': 4.169780015945435}
346,19.120,1386599140,user_group-6,2.115265,,{'Home': 2.1136910915374756}
347,19.191,1386599140,user_group-2,6.062211,,{'Chirp': 4.188593149185181}
348,19.200,1386599140,user_group-6,2.143185,,{'Home': 2.141632080078125}
349,19.229,1386599140,user_group-6,2.144536,,{'Home': 2.1416189670562744}
350,19.436,1386599140,user_group-4,4.378362,,{'Unfollow': 4.377058029174805}
